,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,18.00,,
2,Calorie,kcal,219.00,,
3,Fibra alimentare,g,0.90,,
4,Proteine totali,g,54.00,,98.36
5,Proteine animali,g,54.00,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.40,,1.64
11,Lipidi animali,g,0.40,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.17,,
14,Acido oleico,g,0.17,,
15,Monoinsaturi totali,g,0.20,,
16,Acido linoleico,g,0.01,,
17,Acido linolenico,g,0.01,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.02,,
20,Colesterolo,mg,2.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.30,,
23,Calcio,mg,37.00,4.62,
24,Sodio,mg,3811.00,,
25,Potassio,mg,970.00,31.29,
26,Fosforo,mg,7.00,0.88,
27,Zinco,mg,1.00,10.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
