,0,1,2,3
1,Proteine(%): 14.6,,,
2,Lisina:,1402,9.6,
3,Istidina:,686,4.7,
4,Arginina:,891,6.1,
5,Acido aspartico:,1460,10,
6,Treonina:,672,4.6,
7,Serina:,584,4,
8,Acido glutamico:,2073,14.2,
9,Prolina:,423,2.9,
10,Glicina:,745,5.1,
11,Alanina:,964,6.6,
12,Cistina:,88,0.6,
13,Valina:,847,5.8,
14,Metionina:,409,2.8,
15,Isoleucina:,686,4.7,
16,Leucina:,1197,8.2,
17,Tirosina:,496,3.4,
18,Fenilalanina:,642,4.4,
19,Triptofano:,146,1,
20,Indice Chimico:,91,,
21,Aminoacido limitante:,Trip.,,
