Minerali,per porzione,% RDA
Calcio,"13,2 mg","1,3 %"
Rame,"< 0,1 mg","8,3 %"
Ferro,"1,4 mg","9,2 %"
Magnesio,"85,4 mg","28,5 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"244,6 mg","34,9 %"
Potassio,"352,9 mg","17,6 %"
Selenio,"< 0,1 mg","151,4 %"
Zinco,"0,8 mg","11,8 %"
