Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"2,7 g"
- Acidi Grassi saturi,"0,5 g"
Carboidrati,"6,4 g"
- Zuccheri,"5,9 g"
Fibra alimentare,"1,2 g"
Proteine,"1,7 g"
Sale,"1,4 g"
Sodio,"0,551 g"
Alcol,0 % vol
Nutrition score - France,5
Nutri-Score,C
