Minerali,per porzione,% RDA
Calcio,"40,0 mg","4,0 %"
Rame,"0,5 mg","45,4 %"
Ferro,"3,6 mg","24,2 %"
Magnesio,"143,0 mg","47,7 %"
Manganese,"3,1 mg","152,8 %"
Fosforo,"258,0 mg","36,9 %"
Potassio,"215,0 mg","10,8 %"
Selenio,"< 0,1 mg","243,3 %"
Zinco,"2,4 mg","33,9 %"
