,0,1,2
1,Parte edibile (%):,87,
2,Acqua (g):,84.6,
3,Proteine (g):,1.2,
4,Lipidi(g):,0.6,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,9,
7,Amido (g):,tr,
8,Zuccheri solubili (g):,9,
9,Fibra totale (g):,2.2,
10,Fibra solubile (g):,0.78,
11,Fibra insolubile (g):,1.43,
12,Alcol (g):,0,
13,Energia (kcal):,44,
14,Energia (kJ):,184,
15,Sodio (mg):,5,
16,Potassio (mg):,400,
17,Ferro (mg):,0.5,
18,Calcio (mg):,25,
19,Fosforo (mg):,70,
20,Magnesio (mg):,12,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.05,
26,Niacina (mg):,0.4,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,85,
29,Vitamina E (mg):,,
