,0,1,2,3
1,Proteine(%): 1.2,,,
2,Lisina:,59,5.24,
3,Istidina:,23,2.04,
4,Arginina:,97,8.68,
5,Acido aspartico:,155,13.86,
6,Treonina:,55,4.92,
7,Serina:,50,4.42,
8,Acido glutamico:,176,15.67,
9,Prolina:,43,3.83,
10,Glicina:,59,5.29,
11,Alanina:,51,4.51,
12,Cistina:,32,2.86,
13,Valina:,62,5.51,
14,Metionina:,19,1.67,
15,Isoleucina:,53,4.74,
16,Leucina:,63,5.66,
17,Tirosina:,42,3.77,
18,Fenilalanina:,43,3.86,
19,Triptofano:,,,
20,Indice Chimico:,,,
21,Aminoacido limitante:,,,
