,0,1,2,3,4,5
1,"Categoria merceologica: 11001 - pesci vertebrati (freschi, surgelati o cotti)",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",80,02,1321,,
6,"Energia, ricalcolata, kJ",708,86,,,
7,"Energia, Ric con fibra, kJ",708,86,,,
8,"Energia, ricalcolata, kcal",170,86,,,
9,"Energia, Ric con fibra, kcal",170,86,,,
10,"Proteine totali, g",170,02,1321,,
11,"Proteine animali, g",170,02,1321,,
12,"Proteine vegetali, g",00,02,1321,,
13,"Lipidi totali, g",111,02,1321,,
14,"Lipidi animali, g",111,02,1321,,
15,"Lipidi vegetali, g",00,02,1321,,
16,"Colesterolo, mg",95,02,1321,,
17,"Carboidrati disponibili (MSE), g",05,AO,123000,,
18,"Amido (MSE), g",00,02,1321,,
19,"Carboidrati solubili (MSE), g",05,AO,123000,,
20,"Fibra alimentare totale, g",00,02,1321,,
21,"Alcol, g",00,02,1321,,
22,"Acqua, g",698,02,1321,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",12,02,1321,,
25,"Calcio, mg",38,02,1321,,
26,"Sodio, mg",130,02,1321,,
27,"Potassio, mg",360,02,1321,,
28,"Fosforo, mg",264,02,1321,,
29,"Zinco, mg",200,AA,123000,,
30,"Magnesio, mg",21,AA,123000,,
31,"Rame, mg",070,AA,123000,,
32,"Selenio, µg",98,AA,123000,,
33,"Cloro, mg",69,G,191,1,"""Mackarel, raw"" acqua 64g, lip 16.1g, prot 18.7g, Cl 82mg"
34,"Iodio, µg",117,G,191,1,I 140mg
35,"Manganese, mg",002,G,191,1,"Mn 0,02mg"
36,"Zolfo, mg",210,Y,7210,2,"""Flounder (ns)"" acqua 79g, lip 2.2g, prot 18.3g"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",010,02,1321,,
39,"Vitamina B2, Riboflavina, mg",025,02,1321,,
40,"Vitamina C, mg",tr,G,191,1,vit C=tracce
41,"Niacina, mg",760,02,1321,,
42,"Vitamina B6, mg",034,G,191,1,vitB6=0.41mg
43,"Folati totali, µg",1,W,404,6,"""Mackerel, raw"" acqua 68g, prot 18.7g, lip 11.9g"
44,"Acido pantotenico, mg",068,G,191,1,"Mn 0,02mg"
45,"Biotina, µg",40,G,191,1,Biotina 5
46,"Vitamina B12, µg",70,G,191,1,B12 8µg
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",45,02,1321,,
50,"Retinolo, µg",45,02,1321,3B,
51,"ß-carotene eq., µg",tr,02,1321,3B,
52,"Vitamina E (ATE), mg",025,G,191,1,vitE = 0.43mg
53,"Vitamina D, µg",290,G,191,1,vitD=5mcg
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",261,AA,123000,,
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,AA,123000,,
57,"Acido laurico, g",000,AA,123000,,
58,"Acido miristico, g",050,AA,123000,,
59,"Acido palmitico, g",176,AA,123000,,
60,"Acido stearico, g",035,AA,123000,,
61,"Acido arachidico, g",000,AA,123000,,
62,"Acido beenico, g",000,AA,123000,,
63,"Acidi grassi monoinsaturi totali, g",413,02,1321,,
64,"Acido miristoleico, g",000,AA,123000,,
65,"Acido palmitoleico, g",059,AA,123000,,
66,"Acido oleico, g",184,02,1321,,
67,"Acidi eicosenoico, g",071,AA,123000,,
68,"Acido erucico, g",099,AA,123000,,
69,"Acidi grassi polinsaturi totali, g",246,02,1321,,
70,"Acido linoleico, g",016,02,1321,,
71,"Acido linolenico, g",015,02,1321,,
72,"Acido arachidonico, g",016,AA,123000,,
73,"Acido eicosapentaenoico (EPA), g",073,AA,123000,,
74,"Acido decosaesaenoico (DHA), g",126,AA,123000,,
75,"Altri acidi grassi polinsaturi, g",000,86,,,
76,AMINOACIDI,,,,,
77,"Treonina, mg",992,AA,123000,,
78,"Isoleucina, mg",957,AA,123000,,
79,"Leucina, mg",1636,AA,123000,,
80,"Lisina, mg",1375,AA,123000,,
81,"Metionina, mg",470,AA,123000,,
82,"Fenilalanina, mg",731,AA,123000,,
83,"Tirosina, mg",609,AA,123000,,
84,"Valina, mg",1357,AA,123000,,
85,"Arginina, mg",1322,AA,123000,,
86,"Istidina, mg",783,AA,123000,,
87,"Alanina, mg",1340,AA,123000,,
88,"Acido aspartico, mg",2053,AA,123000,,
89,"Acido glutammico, mg",2749,AA,123000,,
90,"Glicina, mg",1044,AA,123000,,
91,"Prolina, mg",261,AA,123000,,
92,"Serina, mg",783,AA,123000,,
93,ZUCCHERI,,,,,
94,"Glucosio, g",05,87,,,
95,"Fruttosio, g",00,87,,,
96,"Galattosio, g",00,87,,,
97,"Saccarosio (MSE), g",00,87,,,
98,"Maltosio (MSE), g",00,87,,,
99,"Lattosio (MSE), g",00,87,,,
