,0,1,2
1,Parte edibile (%):,72,
2,Acqua (g):,80.6,
3,Proteine (g):,1.1,
4,Lipidi(g):,0.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,17.2,
7,Amido (g):,0,
8,Zuccheri solubili (g):,17.2,
9,Fibra totale (g):,1.3,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,70,
14,Energia (kJ):,292,
15,Sodio (mg):,1,
16,Potassio (mg):,150,
17,Ferro (mg):,0.5,
18,Calcio (mg):,2,
19,Fosforo (mg):,,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.05,
25,Riboflavina (mg):,0.07,
26,Niacina (mg):,0.5,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,49,
29,Vitamina E (mg):,,
