Minerali,per porzione,% RDA
Calcio,"71,9 mg","7,2 %"
Rame,"0,8 mg","83,0 %"
Ferro,"1,7 mg","11,1 %"
Magnesio,"11,1 mg","3,7 %"
Manganese,"2,8 mg","138,3 %"
Fosforo,"177,0 mg","25,3 %"
Potassio,"591,7 mg","29,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"5,0 mg","71,1 %"
