Minerali,per porzione,% RDA
Calcio,"50,8 mg","5,1 %"
Rame,"0,3 mg","30,8 %"
Ferro,"3,0 mg","19,7 %"
Magnesio,"71,8 mg","23,9 %"
Manganese,"0,1 mg","5,2 %"
Fosforo,"648,8 mg","92,7 %"
Potassio,"1.007,6 mg","50,4 %"
Selenio,"< 0,1 mg","136,5 %"
Zinco,"11,6 mg","165,3 %"
