Minerali,per porzione,% RDA
Calcio,"620,2 mg","62,0 %"
Rame,"0,2 mg","17,3 %"
Ferro,"2,4 mg","16,3 %"
Magnesio,"108,1 mg","36,0 %"
Manganese,"0,4 mg","21,9 %"
Fosforo,"393,7 mg","56,2 %"
Potassio,"293,8 mg","14,7 %"
Selenio,"< 0,1 mg","46,9 %"
Zinco,"2,9 mg","41,4 %"
