,0,1,2
1,Parte edibile (%):,95,
2,Acqua (g):,91.6,
3,Proteine (g):,1.1,
4,Lipidi(g):,0.2,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,7.6,
7,Amido (g):,0,
8,Zuccheri solubili (g):,7.6,
9,Fibra totale (g):,3.1,
10,Fibra solubile (g):,0.41,
11,Fibra insolubile (g):,2.7,
12,Alcol (g):,0,
13,Energia (kcal):,35,
14,Energia (kJ):,147,
15,Sodio (mg):,95,
16,Potassio (mg):,220,
17,Ferro (mg):,0.7,
18,Calcio (mg):,44,
19,Fosforo (mg):,37,
20,Magnesio (mg):,11,
21,Zinco (mg):,2.92,
22,Rame (mg):,0.19,
23,Selenio (µg):,1,
24,Tiamina (mg):,0.04,
25,Riboflavina (mg):,0.04,
26,Niacina (mg):,0.7,
27,Vitamina A retinolo eq. (µg):,1148,i livelli variano da 880- 2300
28,Vitamina C (mg):,4,
29,Vitamina E (mg):,,
