0,1,2
Calorie,kcal,252.0
Calorie,kj,1053.0
Grassi,g,9.29
Carboidrati,g,30.69
Proteine,g,12.36
Fibre,g,1.3
Zuccheri,g,6.58
Acqua,g,45.67
Ceneri,g,2.03
Minerali,,
Calcio,mg,121.0
Sodio,mg,507.0
Fosforo,mg,107.0
Potassio,mg,203.0
Ferro,mg,2.64
Magnesio,mg,20.0
Zinco,mg,1.87
Rame,mg,0.105
Manganese,mg,0.257
Vitamine,,
"Vitamina A, IU",IU,55.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.247
Riboflavina (Vit. B2),mg,0.239
Niacina (Vit. B3),mg,4.544
"Folati, totali",mcg,64.0
Cobalamina (Vit. B12),mcg,0.83
Acido ascorbico (Vit. C),mg,0.6
Zuccheri,,
Destrosio,g,2.28
Fruttosio,g,2.93
Galattosio,g,0.0
Lattosio,g,0.15
Maltosio,g,0.95
Saccarosio,g,0.27
Lipidi,,
"Acidi grassi, monoinsaturi",g,3.17
"Acidi grassi, polinsaturi",g,0.223
"Acidi grassi, saturi",g,2.938
"Acidi grassi, trans",g,0.518
Colesterolo,mg,27.0
Grassi saturi,,
Grassi monoinsaturi,,
Grassi polinsaturi,,
Aminoacidi,,
Altro,,
