Minerali,per porzione,% RDA
Calcio,"294,3 mg","29,4 %"
Rame,"1,7 mg","167,5 %"
Ferro,"27,2 mg","181,1 %"
Magnesio,"543,4 mg","181,1 %"
Manganese,"0,4 mg","20,4 %"
Fosforo,"4.211,0 mg","601,6 %"
Potassio,"6.226,0 mg","311,3 %"
Selenio,"0,5 mg","1.690,5 %"
Zinco,"35,5 mg","507,8 %"
