Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,18 g
- Acidi Grassi saturi,"7,4 g"
Carboidrati,"0,6 g"
- Zuccheri,0 g
Fibra alimentare,"0,5 g"
Proteine,20 g
Sale,"3,4 g"
Sodio,"1,339 g"
Nutrition score - France,20
Nutri-Score,E
