Minerali,per porzione,% RDA
Calcio,"14,4 mg","1,4 %"
Rame,"< 0,1 mg","9,8 %"
Ferro,"0,3 mg","1,9 %"
Magnesio,"3,6 mg","1,2 %"
Manganese,"0,1 mg","6,8 %"
Fosforo,"24,0 mg","3,4 %"
Potassio,"639,6 mg","32,0 %"
Selenio,"< 0,1 mg","1,6 %"
Zinco,"0,6 mg","8,1 %"
