Minerali,per porzione,% RDA
Calcio,"18,9 mg","1,9 %"
Rame,"< 0,1 mg","2,5 %"
Ferro,"0,4 mg","2,6 %"
Magnesio,"2,4 mg","0,8 %"
Manganese,"< 0,1 mg","3,0 %"
Fosforo,"33,3 mg","4,8 %"
Potassio,"12,5 mg","0,6 %"
Selenio,"< 0,1 mg","5,8 %"
Zinco,"< 0,1 mg","1,1 %"
