0,1,2
Calorie,kcal,198.0
Calorie,kj,828.0
Grassi,g,14.9
Carboidrati,g,0.14
Proteine,g,14.68
Fibre,g,0.0
Acqua,g,66.56
Ceneri,g,3.73
Minerali,,
Calcio,mg,7.0
Sodio,mg,1217.0
Fosforo,mg,117.0
Potassio,mg,297.0
Ferro,mg,1.69
Magnesio,mg,14.0
Zinco,mg,2.85
Rame,mg,0.11
Manganese,mg,0.02
Selenio,mcg,19.0
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,0.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.043
Riboflavina (Vit. B2),mg,0.157
Niacina (Vit. B3),mg,3.66
Acido Pantotenico (Vit. B5),mg,0.57
Piridossina (Vit. B6),mg,0.29
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,5.0
"Folato, DFE",mcg_DFE,5.0
"Folati, totali",mcg,5.0
Cobalamina (Vit. B12),mcg,1.78
Acido ascorbico (Vit. C),mg,27.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,7.18
"Acidi grassi, polinsaturi",g,0.53
"Acidi grassi, saturi",g,4.73
Colesterolo,mg,54.0
Fitosteroli,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.02
12:0,g,0.02
14:0,g,0.36
16:0,g,2.74
18:0,g,1.34
Grassi monoinsaturi,,
16:1 indifferenziato,g,1.1
18:1 indifferenziato,g,6.08
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.38
18:3 indifferenziato,g,0.15
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,1.4380000000000002
Acido glutammico,g,2.391
Alanina,g,1.057
Arginina,g,0.907
Cistina,g,0.188
Fenilalanina,g,0.529
Glicina,g,1.226
Isoleucina,g,0.634
Istidina,g,0.467
Leucina,g,1.078
Lisina,g,1.125
Metionina,g,0.341
Prolina,g,1.057
Serina,g,0.5920000000000001
Tirosina,g,0.479
Treonina,g,0.5539999999999999
Triptofano,g,0.134
Valina,g,0.6459999999999999
Altro,,
