Valori nutrizionali,per porzione,% RDA
Valore calorico,135 kcal 564 kJ,"6,7 %"
Grassi,"1,4 g","2,2 %"
Grassi saturi,"0,2 g","1,0 %"
Grassi monoinsaturi,"0,3 g","1,2 %"
Grassi polinsaturi,"0,6 g","3,7 %"
Carboidrati,"26,9 g","10,0 %"
Zuccheri,"5,4 g","10,7 %"
Proteine,"5,9 g","8,0 %"
Fibre alimentari,"4,5 g","1,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"25,0 g","1,3 %"
