Minerali,per porzione,% RDA
Calcio,"43,6 mg","4,4 %"
Rame,"0,2 mg","17,8 %"
Ferro,"5,5 mg","36,5 %"
Magnesio,"40,2 mg","13,4 %"
Manganese,"3,5 mg","175,0 %"
Fosforo,"67,7 mg","9,7 %"
Potassio,"484,4 mg","24,2 %"
Selenio,"< 0,1 mg","1,6 %"
Zinco,"1,5 mg","21,3 %"
