Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,30 g
- Acidi Grassi saturi,"20,9 g"
Carboidrati,"44,6 g"
- Zuccheri,"34,2 g"
Fibra alimentare,0 g
Proteine,"5,4 g"
Sale,"0,44 g"
Sodio,"0,173 g"
Nutrition score - France,23
Nutri-Score,E
