Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (45 g)
Grassi,"25,2 g","11,3 g"
Carboidrati,59 g,"26,5 g"
Proteine,"5,5 g","2,48 g"
