Minerali,per porzione,% RDA
Calcio,"4,7 mg","0,5 %"
Rame,"0,1 mg","11,9 %"
Ferro,"1,7 mg","11,5 %"
Magnesio,"50,2 mg","16,7 %"
Manganese,"0,3 mg","13,7 %"
Fosforo,"155,4 mg","22,2 %"
Potassio,"222,9 mg","11,1 %"
Selenio,"< 0,1 mg","55,0 %"
Zinco,"1,0 mg","14,8 %"
