Minerali,per porzione,% RDA
Calcio,"27,2 mg","2,7 %"
Rame,"0,4 mg","40,8 %"
Ferro,"11,8 mg","78,6 %"
Magnesio,"113,4 mg","37,8 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"848,2 mg","121,2 %"
Potassio,"1.555,8 mg","77,8 %"
Selenio,"0,1 mg","408,2 %"
Zinco,"12,7 mg","181,4 %"
