Valori nutrizionali,per porzione,% RDA
Valore calorico,93 kcal 387 kJ,"4,6 %"
Grassi,"0,6 g","1,0 %"
Grassi saturi,"0,1 g","0,7 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"0,2 g","1,6 %"
Carboidrati,"18,0 g","6,7 %"
Zuccheri,"1,0 g","2,1 %"
Proteine,"3,8 g","5,2 %"
Fibre alimentari,"0,9 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"6,0 g","0,3 %"
