Minerali,per porzione,% RDA
Calcio,"12,8 mg","1,3 %"
Rame,"< 0,1 mg","8,8 %"
Ferro,"0,6 mg","3,8 %"
Magnesio,"24,9 mg","8,3 %"
Manganese,"0,2 mg","8,8 %"
Fosforo,"88,8 mg","12,7 %"
Potassio,"411,1 mg","20,6 %"
Selenio,"< 0,1 mg","2,1 %"
Zinco,"0,4 mg","5,1 %"
