Minerali,per porzione,% RDA
Calcio,"19,2 mg","1,9 %"
Rame,"< 0,1 mg","3,5 %"
Ferro,"0,9 mg","6,2 %"
Magnesio,"9,2 mg","3,1 %"
Manganese,"0,2 mg","10,3 %"
Fosforo,"31,3 mg","4,5 %"
Potassio,"33,2 mg","1,7 %"
Selenio,"< 0,1 mg","29,7 %"
Zinco,"0,3 mg","4,1 %"
