,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,100%,-
2,Acqua,"77,90g",-
3,Carboidrati disponibili,"11,10g",-
4,Carboidrati complessi,"6,50g",-
5,Zuccheri solubili,"3,90g",-
6,Proteine,"5,30g",-
7,Grassi (Lipidi),"0,60g",-
8,Saturi totali,,-
9,Monoinsaturi totali,,-
10,Polinsaturi totali,,-
11,Colesterolo,0,-
12,Fibra totale,"5,10g",-
13,Fibra solubile,"0,52g",-
14,Fibra insolubile,"4,60g",-
15,Alcol (g),0,-
16,Sodio,242mg,16.13% RDA
17,Potassio,130mg,2.77% RDA
18,Ferro,"1,60mg",20% RDA
19,Calcio,42mg,4.20% RDA
20,Fosforo,95mg,13.57% RDA
21,Magnesio,ND,-
22,Zinco,ND,-
23,Rame,ND,-
24,Selenio,ND,-
25,Tiamina (Vit. B1),"0,09mg",7.50% RDA
26,Riboflavina (Vit. B2),"0,07mg",5.38% RDA
27,Niacina (Vit. B3 o PP),"1,20mg",7.50% RDA
28,Vitamina A retinolo eq.,69µg,7.67% RDA
29,Vitamina C,1mg,1.11% RDA
30,Vitamina E,ND,-
31,Vitamina B6,ND,-
32,Vitamina B12,ND,-
33,Manganese,ND,-
