Minerali,per porzione,% RDA
Calcio,"562,7 mg","56,3 %"
Rame,"< 0,1 mg","2,9 %"
Ferro,"0,5 mg","3,2 %"
Magnesio,"25,5 mg","8,5 %"
Manganese,"< 0,1 mg","1,3 %"
Fosforo,"333,2 mg","47,6 %"
Potassio,"77,4 mg","3,9 %"
Selenio,"< 0,1 mg","41,1 %"
Zinco,"1,8 mg","25,3 %"
