Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"3,7 g"
- Acidi Grassi saturi,"1,2 g"
Carboidrati,67 g
- Zuccheri,"2,7 g"
Fibra alimentare,"2,8 g"
Proteine,"14,1 g"
Sale,"0,1 g"
Sodio,"0,039 g"
Nutrition score - France,-2
Nutri-Score,A
