0,1,2
Parte edibile,58.00,%
Acqua,74.90,g
Proteine,21.90,g
Carboidrati,0.00,g
di cui,,
zuccheri solubili,0.00,g
amido,0.00,g
Grassi,2.40,g
di cui,,
saturi,0.95,g
monoinsaturi,0.61,g
polinsaturi,0.83,g
Fibra totale,0.00,g
di cui,,
fibra solubile,0.00,g
fibra insolubile,0.00,g
Colesterolo,63.00,mg
Sodio,70.00,mg
Alcool,0.00,g
Acido Fitico,0.00,mg
