Valori nutrizionali,per porzione,% RDA
Valore calorico,214 kcal 897 kJ,"10,7 %"
Grassi,"6,7 g","10,4 %"
Grassi saturi,"1,7 g","7,6 %"
Grassi monoinsaturi,"2,4 g","8,1 %"
Grassi polinsaturi,"2,3 g","15,1 %"
Carboidrati,"0,4 g","0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"38,2 g","52,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"121,8 mg","406,0 %"
Sodio,"0,7 g","0,1 %"
Acqua,"92,0 g","4,6 %"
