Minerali,per porzione,% RDA
Calcio,"9,7 mg","1,0 %"
Rame,"< 0,1 mg","8,2 %"
Ferro,"1,0 mg","6,9 %"
Magnesio,"3,8 mg","1,3 %"
Manganese,"< 0,1 mg","1,5 %"
Fosforo,"30,7 mg","4,4 %"
Potassio,"38,2 mg","1,9 %"
Selenio,"< 0,1 mg","14,7 %"
Zinco,"0,3 mg","4,9 %"
