Minerali,per porzione,% RDA
Calcio,"72,3 mg","7,2 %"
Rame,"0,7 mg","68,0 %"
Ferro,"14,8 mg","98,6 %"
Magnesio,"80,8 mg","26,9 %"
Manganese,"0,9 mg","45,9 %"
Fosforo,"204,0 mg","29,1 %"
Potassio,"1.568,3 mg","78,4 %"
Selenio,"< 0,1 mg","8,5 %"
Zinco,"1,4 mg","20,6 %"
