Valori nutrizionali,per porzione,% RDA
Valore calorico,144 kcal 603 kJ,"7,2 %"
Grassi,"6,8 g","10,4 %"
Grassi saturi,"2,8 g","12,7 %"
Grassi monoinsaturi,"2,6 g","8,9 %"
Grassi polinsaturi,"0,5 g","3,2 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"19,4 g","26,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"82,0 mg","273,3 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"72,8 g","3,6 %"
