Valori nutrizionali,per porzione,% RDA
Valore calorico,95 kcal 398 kJ,"4,8 %"
Grassi,"1,0 g","1,5 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"21,0 g","28,8 %"
