Minerali,per porzione,% RDA
Calcio,"145,7 mg","14,6 %"
Rame,"0,1 mg","10,2 %"
Ferro,"2,0 mg","13,1 %"
Magnesio,"29,5 mg","9,8 %"
Manganese,"0,3 mg","15,3 %"
Fosforo,"151,9 mg","21,7 %"
Potassio,"288,3 mg","14,4 %"
Selenio,"< 0,1 mg","36,7 %"
Zinco,"0,7 mg","10,2 %"
