Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"2,8 g"
- Acidi Grassi saturi,2 g
Carboidrati,"8,4 g"
- Zuccheri,"< 0,5 g"
Proteine,"1,9 g"
Sale,"0,3 g"
Sodio,"0,118 g"
Nutrition score - France,4
Nutri-Score,C
