Minerali,per porzione,% RDA
Calcio,"159,0 mg","15,9 %"
Rame,"0,1 mg","11,0 %"
Ferro,"1,6 mg","10,7 %"
Magnesio,"97,0 mg","32,3 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"318,0 mg","45,4 %"
Potassio,"272,0 mg","13,6 %"
Selenio,"< 0,1 mg","52,3 %"
Zinco,"1,2 mg","16,4 %"
