,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,10.3,
3,Proteine (g):,20.2,
4,Lipidi(g):,2,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,47.5,
7,Amido (g):,40,
8,Zuccheri solubili (g):,3.5,
9,Fibra totale (g):,17.3,
10,Fibra solubile (g):,1.54,
11,Fibra insolubile (g):,15.71,
12,Alcol (g):,0,
13,Energia (kcal):,291,
14,Energia (kJ):,1216,
15,Sodio (mg):,3,
16,Potassio (mg):,1478,
17,Ferro (mg):,9,
18,Calcio (mg):,102,
19,Fosforo (mg):,464,
20,Magnesio (mg):,163,
21,Zinco (mg):,2.9,
22,Rame (mg):,0.7,
23,Selenio (µg):,16,
24,Tiamina (mg):,0.5,
25,Riboflavina (mg):,0.12,
26,Niacina (mg):,2.1,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,tr,
29,Vitamina E (mg):,,
