Minerali,per porzione,% RDA
Calcio,"93,1 mg","9,3 %"
Rame,"0,7 mg","72,8 %"
Ferro,"5,9 mg","39,5 %"
Magnesio,"135,4 mg","45,1 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"93,1 mg","13,3 %"
Potassio,"397,6 mg","19,9 %"
Selenio,"< 0,1 mg","16,9 %"
Zinco,"0,8 mg","12,1 %"
