Minerali,per porzione,% RDA
Calcio,"102,4 mg","10,2 %"
Rame,"< 0,1 mg","8,3 %"
Ferro,"2,4 mg","16,1 %"
Magnesio,"14,6 mg","4,9 %"
Manganese,"0,3 mg","16,4 %"
Fosforo,"55,6 mg","7,9 %"
Potassio,"67,1 mg","3,4 %"
Selenio,"< 0,1 mg","45,6 %"
Zinco,"0,7 mg","10,4 %"
