,0,1,2,3,4,5
1,Note Alimento: La Direttiva 2001/114/CE definisce il latte concentrato come un latte parzialmente disidratato conenente in peso non meno del 7.5% di grassi e non meno del 25% di estratto secco totale ottenuto dal latte.,,,,,
2,"Categoria merceologica: 6003 - farine lattee, latte condensato e in polvere",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,08,33,,
7,"Energia, ricalcolata, kJ",627,86,,,
8,"Energia, Ric con fibra, kJ",627,86,,,
9,"Energia, ricalcolata, kcal",150,86,,,
10,"Energia, Ric con fibra, kcal",150,86,,,
11,"Proteine totali, g",84,08,33,,
12,"Proteine animali, g",84,08,33,,
13,"Proteine vegetali, g",00,08,33,,
14,"Lipidi totali, g",94,08,33,,
15,"Lipidi animali, g",94,08,33,,
16,"Lipidi vegetali, g",00,08,33,,
17,"Colesterolo, mg",34,08,33,,
18,"Carboidrati disponibili (MSE), g",85,08,33,,
19,"Amido (MSE), g",00,08,33,,
20,"Carboidrati solubili (MSE), g",85,08,33,,
21,"Fibra alimentare totale, g",00,08,33,,
22,"Alcol, g",00,08,33,,
23,"Acqua, g",691,08,33,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",03,08,33,,
26,"Calcio, mg",290,08,33,,
27,"Sodio, mg",180,08,33,,
28,"Potassio, mg",360,08,33,,
29,"Fosforo, mg",260,08,33,,
30,"Zinco, mg",090,08,33,,
31,"Magnesio, mg",29,08,33,,
32,"Rame, mg",002,08,33,,
33,"Selenio, µg",30,08,33,,
34,"Cloro, mg",250,08,33,,
35,"Iodio, µg",11,08,33,,
36,"Manganese, mg",tr,08,33,,
37,"Zolfo, mg",84,08,33,,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",007,08,33,,
40,"Vitamina B2, Riboflavina, mg",042,08,33,,
41,"Vitamina C, mg",1,08,33,,
42,"Niacina, mg",023,08,33,,
43,"Vitamina B6, mg",007,08,33,,
44,"Folati totali, µg",11,08,33,,
45,"Acido pantotenico, mg",075,08,33,,
46,"Biotina, µg",40,08,33,,
47,"Vitamina B12, µg",01,08,33,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",122,08,33,3B,
51,"Retinolo, µg",105,08,33,,
52,"ß-carotene eq., µg",100,08,33,,
53,"Vitamina E (ATE), mg",019,08,33,,
54,"Vitamina D, µg",009,08,33,,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",551,AO,135010,3A,"Latte vacca, pastorizzato, intero lip 3.6AcGrSaturiTot2.11, SommaAcButirrico,caproico,caprilico,caprico0.32, AcLaurico0.11, AcMiristico0.37, AcPalmitico0.92, AcStearico0.39, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot1.1, AcMiristoleico0.07, AcPalmitoleico0.1, AcOleico0.93, AcEicosenoico0, AcErucico0, AcGrPolinstauriTot0.12, AcLinoleico0.07, AcLinolenico0.05, AcArachidonico0, AcEicosapentaenoico(EPA)0, AcDecosaesaenoico(DHA)0, AltriAcGrPolinsaturi"
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",084,AO,135010,3A,
58,"Acido laurico, g",029,AO,135010,3A,
59,"Acido miristico, g",097,AO,135010,3A,
60,"Acido palmitico, g",240,AO,135010,3A,
61,"Acido stearico, g",102,AO,135010,3A,
62,"Acido arachidico, g",000,AO,135010,3A,
63,"Acido beenico, g",000,AO,135010,3A,
64,"Acidi grassi monoinsaturi totali, g",287,AO,135010,3A,
65,"Acido miristoleico, g",018,AO,135010,3A,
66,"Acido palmitoleico, g",026,AO,135010,3A,
67,"Acido oleico, g",243,AO,135010,3A,
68,"Acidi eicosenoico, g",000,AO,135010,3A,
69,"Acido erucico, g",000,AO,135010,3A,
70,"Acidi grassi polinsaturi totali, g",031,AO,135010,3A,
71,"Acido linoleico, g",018,AO,135010,3A,
72,"Acido linolenico, g",013,AO,135010,3A,
73,"Acido arachidonico, g",000,AO,135010,3A,
74,"Acido eicosapentaenoico (EPA), g",000,AO,135010,3A,
75,"Acido decosaesaenoico (DHA), g",000,AO,135010,3A,
76,"Altri acidi grassi polinsaturi, g",000,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",127,AA,135010,3A,"""Latte di vacca intero"" prot. orig.3.3,trypto50, threon164, isoleu192, leucine355, lysine272, methion81, cystine37, phenilal176, tyrosine142, valine233, arginine105, histidine93, alanine119, aspart ac269, glutam ac771, glycine70, proline371, serine203"
79,"Treonina, mg",417,AA,135010,,
80,"Isoleucina, mg",489,AA,135010,,
81,"Leucina, mg",904,AA,135010,,
82,"Lisina, mg",692,AA,135010,,
83,"Metionina, mg",206,AA,135010,,
84,"Cistina, mg",94,AA,135010,,
85,"Fenilalanina, mg",448,AA,135010,,
86,"Tirosina, mg",361,AA,135010,,
87,"Valina, mg",593,AA,135010,,
88,"Arginina, mg",267,AA,135010,,
89,"Istidina, mg",237,AA,135010,,
90,"Alanina, mg",303,AA,135010,,
91,"Acido aspartico, mg",685,AA,135010,,
92,"Acido glutammico, mg",1963,AA,135010,,
93,"Glicina, mg",178,AA,135010,,
94,"Prolina, mg",944,AA,135010,,
95,"Serina, mg",517,AA,135010,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",00,08,33,,
98,"Fruttosio, g",00,08,33,,
99,"Galattosio, g",00,08,33,,
100,"Saccarosio (MSE), g",00,08,33,,
101,"Maltosio (MSE), g",00,08,33,,
102,"Lattosio (MSE), g",85,08,33,,
