Minerali,per porzione,% RDA
Calcio,"52,2 mg","5,2 %"
Rame,"0,3 mg","28,3 %"
Ferro,"2,1 mg","13,8 %"
Magnesio,"14,4 mg","4,8 %"
Manganese,"0,2 mg","9,9 %"
Fosforo,"378,5 mg","54,1 %"
Potassio,"169,8 mg","8,5 %"
Selenio,"< 0,1 mg","55,5 %"
Zinco,"0,8 mg","11,3 %"
