Valori nutrizionali,per porzione,% RDA
Valore calorico,60 kcal 251 kJ,"3,0 %"
Grassi,"2,0 g","3,1 %"
Grassi saturi,"0,6 g","2,9 %"
Grassi monoinsaturi,"0,3 g","1,1 %"
Grassi polinsaturi,"0,3 g","1,8 %"
Carboidrati,"1,6 g","0,6 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"8,2 g","11,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"226,6 mg","755,3 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"31,6 g","1,6 %"
