Minerali,per porzione,% RDA
Calcio,"4,8 mg","0,5 %"
Rame,"2,6 mg","262,3 %"
Ferro,"13,4 mg","89,6 %"
Magnesio,"10,6 mg","3,5 %"
Manganese,"0,1 mg","5,7 %"
Fosforo,"118,4 mg","16,9 %"
Potassio,"101,2 mg","5,1 %"
Selenio,"< 0,1 mg","98,3 %"
Zinco,"1,4 mg","19,3 %"
