0,1,2
Calorie,kcal,562.0
Calorie,kj,2352.0
Grassi,g,45.39
Carboidrati,g,27.51
Proteine,g,20.27
Fibre,g,10.3
Zuccheri,g,7.66
Acqua,g,3.91
Amido,g,1.67
Ceneri,g,2.91
Minerali,,
Calcio,mg,105.0
Sodio,mg,1.0
Fosforo,mg,490.0
Potassio,mg,1025.0
Ferro,mg,3.92
Magnesio,mg,121.0
Zinco,mg,2.2
Rame,mg,1.3
Fluoro,mcg,3.4
Manganese,mg,1.2
Selenio,mcg,7.0
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,415.0
"Vitamina A, RAE",mcg_RAE,21.0
Tiamina (Vit. B1),mg,0.87
Riboflavina (Vit. B2),mg,0.16
Niacina (Vit. B3),mg,1.3
Acido Pantotenico (Vit. B5),mg,0.52
Piridossina (Vit. B6),mg,1.7
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,51.0
"Folato, DFE",mcg_DFE,51.0
"Folati, totali",mcg,51.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,5.6
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,2.3
"Carotene, beta",mcg,249.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Luteina + zeaxantina,mcg,1405.0
Tocoferolo beta,mg,0.0
Tocoferolo gamma,mg,22.6
Tocoferolo delta,mg,0.8
Zuccheri,,
Destrosio,g,0.32
Fruttosio,g,0.24
Lattosio,g,0.0
Maltosio,g,0.17
Saccarosio,g,6.87
Lipidi,,
"Acidi grassi, monoinsaturi",g,23.82
"Acidi grassi, polinsaturi",g,13.744000000000002
"Acidi grassi, saturi",g,5.556
"Acidi grassi, trans",g,0.0
Beta-sistosterolo,mg,198.0
Campesterolo,mg,10.0
Colesterolo,mg,0.0
Fitosteroli,mg,214.0
Stigmasterolo,mg,5.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
13:0,g,0.0
14:0,g,0.0
15:0,g,0.0
16:0,g,4.994
17:0,g,0.0
18:0,g,0.47600000000000003
20:0,g,0.043
22:0,g,0.044000000000000004
24:0,g,0.0
Grassi monoinsaturi,,
14:1,g,0.0
16:1 indifferenziato,g,0.473
18:1 indifferenziato,g,23.174
20:1,g,0.174
22:1 indifferenziato,g,0.0
24:1 c,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,13.485
18:3 indifferenziato,g,0.259
18:4,g,0.0
"20:2 n-6 c,c",g,0.0
20:3 indifferenziato,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,1.8030000000000002
Acido glutammico,g,3.79
Alanina,g,0.914
Arginina,g,2.012
Cistina,g,0.355
Fenilalanina,g,1.054
Glicina,g,0.946
Isoleucina,g,0.893
Istidina,g,0.503
Leucina,g,1.5419999999999998
Lisina,g,1.1420000000000001
Metionina,g,0.335
Prolina,g,0.805
Serina,g,1.216
Tirosina,g,0.41200000000000003
Treonina,g,0.667
Triptofano,g,0.271
Valina,g,1.23
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
