Valori nutrizionali,per porzione,% RDA
Valore calorico,113 kcal 473 kJ,"5,6 %"
Grassi,"12,8 g","19,7 %"
Grassi saturi,"4,2 g","19,3 %"
Grassi monoinsaturi,"6,3 g","21,8 %"
Grassi polinsaturi,"1,7 g","11,0 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"0,0 g","0,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"12,8 mg","42,7 %"
Sodio,"0,0 g","0,0 %"
Acqua,"< 0,1 g","< 0,1 %"
