Minerali,per porzione,% RDA
Calcio,"18,3 mg","1,8 %"
Rame,"0,2 mg","16,0 %"
Ferro,"0,5 mg","3,0 %"
Magnesio,"52,8 mg","17,6 %"
Manganese,"0,6 mg","27,7 %"
Fosforo,"119,1 mg","17,0 %"
Potassio,"217,8 mg","10,9 %"
Selenio,"< 0,1 mg","3,3 %"
Zinco,"1,0 mg","14,1 %"
