Minerali,per porzione,% RDA
Calcio,"160,7 mg","16,1 %"
Rame,"< 0,1 mg","7,7 %"
Ferro,"0,3 mg","2,1 %"
Magnesio,"24,5 mg","8,2 %"
Manganese,"0,2 mg","8,4 %"
Fosforo,"154,5 mg","22,1 %"
Potassio,"270,8 mg","13,5 %"
Selenio,"< 0,1 mg","14,8 %"
Zinco,"0,7 mg","9,4 %"
