Minerali,per porzione,% RDA
Calcio,"18,2 mg","1,8 %"
Rame,"0,1 mg","13,0 %"
Ferro,"3,7 mg","24,5 %"
Magnesio,"54,7 mg","18,2 %"
Manganese,"0,4 mg","20,7 %"
Fosforo,"107,2 mg","15,3 %"
Potassio,"693,1 mg","34,7 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,7 mg","10,1 %"
