Minerali,per porzione,% RDA
Calcio,"29,0 mg","2,9 %"
Rame,"< 0,1 mg","6,5 %"
Ferro,"0,4 mg","2,4 %"
Magnesio,"30,5 mg","10,2 %"
Manganese,"< 0,1 mg","2,9 %"
Fosforo,"14,5 mg","2,1 %"
Potassio,"263,9 mg","13,2 %"
Selenio,"< 0,1 mg","2,9 %"
Zinco,"0,1 mg","1,7 %"
