,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,100%,-
2,Acqua,"44,40g",-
3,Carboidrati disponibili,"0,30g",-
4,Carboidrati complessi,0,-
5,Zuccheri solubili,"0,30g",-
6,Proteine,"7,60g",-
7,Grassi (Lipidi),47g,-
8,Saturi totali,,-
9,Monoinsaturi totali,,-
10,Polinsaturi totali,,-
11,Colesterolo,,-
12,Fibra totale,0,-
13,Fibra solubile,0,-
14,Fibra insolubile,0,-
15,Alcol (g),0,-
16,Sodio,86mg,5.73% RDA
17,Potassio,53mg,1.13% RDA
18,Ferro,"0,20mg",2.50% RDA
19,Calcio,68mg,6.80% RDA
20,Fosforo,97mg,13.86% RDA
21,Magnesio,ND,-
22,Zinco,ND,-
23,Rame,ND,-
24,Selenio,ND,-
25,Tiamina (Vit. B1),"0,01mg",0.83% RDA
26,Riboflavina (Vit. B2),"0,22mg",16.92% RDA
27,Niacina (Vit. B3 o PP),"0,10mg",0.63% RDA
28,Vitamina A retinolo eq.,430µg,47.78% RDA
29,Vitamina C,0mg,0% RDA
30,Vitamina E,ND,-
31,Vitamina B6,ND,-
32,Vitamina B12,ND,-
33,Manganese,ND,-
