Minerali,per porzione,% RDA
Calcio,"49,2 mg","4,9 %"
Rame,"0,6 mg","61,8 %"
Ferro,"4,9 mg","32,5 %"
Magnesio,"301,2 mg","100,4 %"
Manganese,"2,4 mg","121,8 %"
Fosforo,"404,4 mg","57,8 %"
Potassio,"692,4 mg","34,6 %"
Selenio,"< 0,1 mg","22,8 %"
Zinco,"3,7 mg","53,5 %"
