Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (1 l)
Grassi,0 g,0 g
- Acidi Grassi saturi,0 g,0 g
Carboidrati,0 g,0 g
- Zuccheri,0 g,0 g
Proteine,0 g,0 g
Sale,"0,005 g","0,053 g"
Sodio,"0,002 g","0,021 g"
Bicarbonato,150 mg,1.500 mg
Potassio,"0,5 mg",5 mg
Cloruro,"2,3 mg",23 mg
Calcio,"36,3 mg",363 mg
Magnesio,"12,7 mg",127 mg
Nutrition score - France,0,0
Nutri-Score,B,B
Solfati,"18,9 mg",189 mg
Nitriti,"0,002 mg","0,02 mg"
Nitrati,"4,4 mg",44 mg
