Minerali,per porzione,% RDA
Calcio,"6,6 mg","0,7 %"
Rame,"< 0,1 mg","4,0 %"
Ferro,"0,1 mg","0,9 %"
Magnesio,"6,6 mg","2,2 %"
Manganese,"0,5 mg","26,3 %"
Fosforo,"2,8 mg","0,4 %"
Potassio,"57,3 mg","2,9 %"
Selenio,"< 0,1 mg","0,6 %"
Zinco,"< 0,1 mg","0,7 %"
