Minerali,per porzione,% RDA
Calcio,"71,4 mg","7,1 %"
Rame,"< 0,1 mg","9,2 %"
Ferro,"1,1 mg","7,5 %"
Magnesio,"28,9 mg","9,6 %"
Manganese,"0,4 mg","19,0 %"
Fosforo,"56,1 mg","8,0 %"
Potassio,"445,4 mg","22,3 %"
Selenio,"< 0,1 mg","13,0 %"
Zinco,"0,4 mg","6,1 %"
