0,1,2
Calorie,kcal,371.0
Calorie,kj,1552.0
Grassi,g,33.62
Carboidrati,g,0.0
Proteine,g,15.86
Fibre,g,0.0
Acqua,g,49.66
Ceneri,g,0.87
Minerali,,
Calcio,mg,12.0
Sodio,mg,73.0
Fosforo,mg,234.0
Potassio,mg,308.0
Ferro,mg,2.5
Magnesio,mg,18.0
Zinco,mg,1.72
Rame,mg,0.27
Manganese,mg,0.02
Selenio,mcg,14.4
Vitamine,,
Retinolo (Vit. A),mcg,17.0
"Vitamina A, IU",IU,55.0
"Vitamina A, RAE",mcg_RAE,17.0
Tiamina (Vit. B1),mg,0.085
Riboflavina (Vit. B2),mg,0.245
Niacina (Vit. B3),mg,3.608
Acido Pantotenico (Vit. B5),mg,1.294
Piridossina (Vit. B6),mg,0.39
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,4.0
"Folato, DFE",mcg_DFE,4.0
"Folati, totali",mcg,4.0
Cobalamina (Vit. B12),mcg,0.34
Acido ascorbico (Vit. C),mg,4.2
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,17.77
"Acidi grassi, polinsaturi",g,3.76
"Acidi grassi, saturi",g,9.78
Colesterolo,mg,80.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.03
14:0,g,0.17
16:0,g,6.95
18:0,g,2.33
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.98
18:1 indifferenziato,g,16.68
20:1,g,0.04
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,3.34
18:3 indifferenziato,g,0.21
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,1.426
Acido glutammico,g,2.358
Alanina,g,0.977
Arginina,g,0.987
Cistina,g,0.247
Fenilalanina,g,0.665
Glicina,g,1.005
Isoleucina,g,0.746
Istidina,g,0.442
Leucina,g,1.33
Lisina,g,1.254
Metionina,g,0.38299999999999995
Prolina,g,0.7659999999999999
Serina,g,0.632
Tirosina,g,0.508
Treonina,g,0.708
Triptofano,g,0.207
Valina,g,0.777
Altro,,
Alcol etilico,g,0.0
