Minerali,per porzione,% RDA
Calcio,"159,8 mg","16,0 %"
Rame,"1,9 mg","188,8 %"
Ferro,"4,9 mg","33,0 %"
Magnesio,"313,7 mg","104,6 %"
Manganese,"1,8 mg","88,3 %"
Fosforo,"404,6 mg","57,8 %"
Potassio,"1.734,9 mg","86,7 %"
Selenio,"< 0,1 mg","21,3 %"
Zinco,"3,0 mg","43,5 %"
