0,1,2
Calorie,kcal,441.0
Calorie,kj,1845.0
Grassi,g,15.2
Carboidrati,g,73.6
Proteine,g,5.0
Fibre,g,1.9
Zuccheri,g,37.5
Acqua,g,5.1
Ceneri,g,1.1
Minerali,,
Calcio,mg,48.0
Sodio,mg,388.0
Fosforo,mg,104.0
Potassio,mg,97.0
Ferro,mg,2.38
Magnesio,mg,14.0
Zinco,mg,0.36
Rame,mg,0.1
Manganese,mg,0.262
Selenio,mcg,11.3
Vitamine,,
Retinolo (Vit. A),mcg,8.0
"Vitamina A, IU",IU,30.0
"Vitamina A, RAE",mcg_RAE,8.0
Tiamina (Vit. B1),mg,0.275
Riboflavina (Vit. B2),mg,0.32
Niacina (Vit. B3),mg,3.1060000000000003
Acido Pantotenico (Vit. B5),mg,0.41
Piridossina (Vit. B6),mg,0.073
Acido folico (Vit. B9 o M o Folacina),mcg,51.0
Folato alimentare,mcg,9.0
"Folato, DFE",mcg_DFE,96.0
"Folati, totali",mcg,60.0
Cobalamina (Vit. B12),mcg,0.13
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.23
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,6.0
Colina totale (Vit. J),mg,27.6
"Carotene, beta",mcg,1.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,1.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,41.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,6.544
"Acidi grassi, polinsaturi",g,3.887
"Acidi grassi, saturi",g,3.838
Colesterolo,mg,51.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.06
16:0,g,2.244
18:0,g,1.5430000000000001
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.031
18:1 indifferenziato,g,6.507999999999999
20:1,g,0.003
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,3.625
18:3 indifferenziato,g,0.231
18:4,g,0.002
20:4 indifferenziato,g,0.017
20:5 n-3,g,0.008
22:5 n-3,g,0.0
22:6 n-3,g,0.005
Aminoacidi,,
Acido aspartico,g,0.297
Acido glutammico,g,1.335
Alanina,g,0.188
Arginina,g,0.221
Cistina,g,0.11
Fenilalanina,g,0.243
Glicina,g,0.16699999999999998
Isoleucina,g,0.213
Istidina,g,0.106
Leucina,g,0.365
Lisina,g,0.23
Metionina,g,0.105
Prolina,g,0.444
Serina,g,0.293
Tirosina,g,0.16
Treonina,g,0.16899999999999998
Triptofano,g,0.068
Valina,g,0.244
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
