Valori nutrizionali,per porzione,% RDA
Valore calorico,460 kcal 1.927 kJ,"23,0 %"
Grassi,"18,0 g","27,7 %"
Grassi saturi,"7,0 g","31,8 %"
Grassi monoinsaturi,"7,8 g","27,1 %"
Grassi polinsaturi,"1,4 g","9,3 %"
Carboidrati,"47,0 g","17,6 %"
Zuccheri,"5,3 g","10,6 %"
Proteine,"27,8 g","38,0 %"
Fibre alimentari,"7,2 g","2,4 %"
Colesterolo,"62,7 mg","208,9 %"
Sodio,"1,4 g","0,2 %"
Acqua,"144,6 g","7,2 %"
