Minerali,per porzione,% RDA
Calcio,"216,9 mg","21,7 %"
Rame,"0,3 mg","26,5 %"
Ferro,"4,6 mg","30,7 %"
Magnesio,"60,3 mg","20,1 %"
Manganese,"0,6 mg","29,8 %"
Fosforo,"392,8 mg","56,1 %"
Potassio,"648,3 mg","32,4 %"
Selenio,"< 0,1 mg","99,6 %"
Zinco,"4,8 mg","68,5 %"
