Minerali,per porzione,% RDA
Calcio,"127,8 mg","12,8 %"
Rame,"0,1 mg","11,5 %"
Ferro,"1,4 mg","9,1 %"
Magnesio,"20,4 mg","6,8 %"
Manganese,"0,2 mg","11,1 %"
Fosforo,"97,2 mg","13,9 %"
Potassio,"63,6 mg","3,2 %"
Selenio,"< 0,1 mg","8,2 %"
Zinco,"0,3 mg","4,9 %"
